"Plot Title: Experiment "
"#","Time, GMT-08:00","Temp, ¡ÆF","Temp, ¡ÆF","Good Battery","Bad Battery","End Of File"
12819,2/25/22 9:09:39 PM,68.913,68.699,,,
12820,2/25/22 9:10:09 PM,68.913,68.699,,,
12821,2/25/22 9:10:39 PM,68.913,68.656,,,
12822,2/25/22 9:11:09 PM,68.913,68.656,,,
12823,2/25/22 9:11:39 PM,68.913,68.656,,,
12824,2/25/22 9:12:09 PM,68.913,68.656,,,
12825,2/25/22 9:12:39 PM,68.871,68.656,,,
12826,2/25/22 9:13:09 PM,68.871,68.656,,,
12827,2/25/22 9:13:39 PM,68.828,68.656,,,
12828,2/25/22 9:14:09 PM,68.828,68.656,,,
12829,2/25/22 9:14:39 PM,68.828,68.656,,,
12830,2/25/22 9:15:09 PM,68.828,68.613,,,
12831,2/25/22 9:15:39 PM,68.828,68.613,,,
12832,2/25/22 9:16:09 PM,68.828,68.613,,,
12833,2/25/22 9:16:39 PM,68.828,68.613,,,
12834,2/25/22 9:17:09 PM,68.828,68.613,,,
12835,2/25/22 9:17:39 PM,68.785,68.613,,,
12836,2/25/22 9:18:09 PM,68.785,68.571,,,
12837,2/25/22 9:18:39 PM,68.785,68.571,,,
12838,2/25/22 9:19:09 PM,68.785,68.571,,,
12839,2/25/22 9:19:39 PM,68.742,68.571,,,
12840,2/25/22 9:20:09 PM,68.742,68.571,,,
12841,2/25/22 9:20:39 PM,68.742,68.528,,,
12842,2/25/22 9:21:09 PM,68.742,68.528,,,
12843,2/25/22 9:21:39 PM,68.742,68.528,,,
12844,2/25/22 9:22:09 PM,68.742,68.485,,,
12845,2/25/22 9:22:39 PM,68.742,68.485,,,
12846,2/25/22 9:23:09 PM,68.699,68.485,,,
12847,2/25/22 9:23:39 PM,68.699,68.485,,,
12848,2/25/22 9:24:09 PM,68.699,68.485,,,
12849,2/25/22 9:24:39 PM,68.656,68.485,,,
12850,2/25/22 9:25:09 PM,68.656,68.485,,,
12851,2/25/22 9:25:39 PM,68.656,68.442,,,
12852,2/25/22 9:26:09 PM,68.656,68.442,,,
12853,2/25/22 9:26:39 PM,68.656,68.399,,,
12854,2/25/22 9:27:09 PM,68.656,68.399,,,
12855,2/25/22 9:27:39 PM,68.656,68.399,,,
12856,2/25/22 9:28:09 PM,68.656,68.399,,,
12857,2/25/22 9:28:39 PM,68.613,68.399,,,
12858,2/25/22 9:29:09 PM,68.656,68.399,,,
12859,2/25/22 9:29:39 PM,68.613,68.399,,,
12860,2/25/22 9:30:09 PM,68.613,68.399,,,
12861,2/25/22 9:30:39 PM,68.613,68.356,,,
12862,2/25/22 9:31:09 PM,68.571,68.356,,,
12863,2/25/22 9:31:39 PM,68.571,68.399,,,
12864,2/25/22 9:32:09 PM,68.571,68.399,,,
12865,2/25/22 9:32:39 PM,68.571,68.399,,,
12866,2/25/22 9:33:09 PM,68.571,68.399,,,
12867,2/25/22 9:33:39 PM,68.571,68.399,,,
12868,2/25/22 9:34:09 PM,68.571,68.399,,,
12869,2/25/22 9:34:39 PM,68.571,68.356,,,
12870,2/25/22 9:35:09 PM,68.571,68.356,,,
12871,2/25/22 9:35:39 PM,68.571,68.356,,,
12872,2/25/22 9:36:09 PM,68.571,68.313,,,
12873,2/25/22 9:36:39 PM,68.528,68.313,,,
12874,2/25/22 9:37:09 PM,68.485,68.313,,,
12875,2/25/22 9:37:39 PM,68.528,68.313,,,
12876,2/25/22 9:38:09 PM,68.528,68.313,,,
12877,2/25/22 9:38:39 PM,68.485,68.313,,,
12878,2/25/22 9:39:09 PM,68.485,68.313,,,
12879,2/25/22 9:39:39 PM,68.485,68.313,,,
12880,2/25/22 9:40:09 PM,68.485,68.271,,,
12881,2/25/22 9:40:39 PM,68.485,68.271,,,
12882,2/25/22 9:41:09 PM,68.485,68.228,,,
12883,2/25/22 9:41:39 PM,68.485,68.228,,,
12884,2/25/22 9:42:09 PM,68.485,68.271,,,
12885,2/25/22 9:42:39 PM,68.485,68.271,,,
12886,2/25/22 9:43:09 PM,68.442,68.228,,,
12887,2/25/22 9:43:39 PM,68.442,68.228,,,
12888,2/25/22 9:44:09 PM,68.442,68.228,,,
12889,2/25/22 9:44:39 PM,68.442,68.228,,,
12890,2/25/22 9:45:09 PM,68.442,68.228,,,
12891,2/25/22 9:45:39 PM,68.442,68.185,,,
12892,2/25/22 9:46:09 PM,68.442,68.185,,,
12893,2/25/22 9:46:39 PM,68.399,68.185,,,
12894,2/25/22 9:47:09 PM,68.399,68.185,,,
12895,2/25/22 9:47:39 PM,68.399,68.142,,,
12896,2/25/22 9:48:09 PM,68.399,68.099,,,
12897,2/25/22 9:48:39 PM,68.399,68.099,,,
12898,2/25/22 9:49:09 PM,68.399,68.099,,,
12899,2/25/22 9:49:39 PM,68.356,68.142,,,
12900,2/25/22 9:50:09 PM,68.356,68.099,,,
12901,2/25/22 9:50:39 PM,68.356,68.099,,,
12902,2/25/22 9:51:09 PM,68.356,68.099,,,
12903,2/25/22 9:51:39 PM,68.356,68.099,,,
12904,2/25/22 9:52:09 PM,68.356,68.099,,,
12905,2/25/22 9:52:39 PM,68.313,68.099,,,
12906,2/25/22 9:53:09 PM,68.313,68.099,,,
12907,2/25/22 9:53:39 PM,68.313,68.056,,,
12908,2/25/22 9:54:09 PM,68.271,68.099,,,
12909,2/25/22 9:54:39 PM,68.271,68.099,,,
12910,2/25/22 9:55:09 PM,68.271,68.056,,,
12911,2/25/22 9:55:39 PM,68.271,68.056,,,
12912,2/25/22 9:56:09 PM,68.271,68.056,,,
12913,2/25/22 9:56:39 PM,68.271,68.013,,,
12914,2/25/22 9:57:09 PM,68.271,68.013,,,
12915,2/25/22 9:57:39 PM,68.271,67.971,,,
12916,2/25/22 9:58:09 PM,68.228,67.971,,,
12917,2/25/22 9:58:39 PM,68.271,67.971,,,
12918,2/25/22 9:59:09 PM,68.228,67.971,,,
12919,2/25/22 9:59:39 PM,68.228,67.971,,,
12920,2/25/22 10:00:09 PM,68.228,67.928,,,
12921,2/25/22 10:00:39 PM,68.228,67.971,,,
12922,2/25/22 10:01:09 PM,68.185,67.928,,,
12923,2/25/22 10:01:39 PM,68.185,67.928,,,
12924,2/25/22 10:02:09 PM,68.185,67.928,,,
12925,2/25/22 10:02:39 PM,68.228,67.885,,,
12926,2/25/22 10:03:09 PM,68.185,67.885,,,
12927,2/25/22 10:03:39 PM,68.228,67.885,,,
12928,2/25/22 10:04:09 PM,68.185,67.885,,,
12929,2/25/22 10:04:39 PM,68.185,67.885,,,
12930,2/25/22 10:05:09 PM,68.185,67.885,,,
12931,2/25/22 10:05:39 PM,68.185,67.885,,,
12932,2/25/22 10:06:09 PM,68.185,67.885,,,
12933,2/25/22 10:06:39 PM,68.142,67.885,,,
12934,2/25/22 10:07:09 PM,68.142,67.885,,,
12935,2/25/22 10:07:39 PM,68.185,67.885,,,
12936,2/25/22 10:08:09 PM,68.142,67.842,,,
12937,2/25/22 10:08:39 PM,68.142,67.842,,,
12938,2/25/22 10:09:09 PM,68.142,67.842,,,
12939,2/25/22 10:09:39 PM,68.142,67.799,,,
12940,2/25/22 10:10:09 PM,68.142,67.799,,,
12941,2/25/22 10:10:39 PM,68.142,67.799,,,
12942,2/25/22 10:11:09 PM,68.099,67.799,,,
12943,2/25/22 10:11:39 PM,68.099,67.799,,,
12944,2/25/22 10:12:09 PM,68.099,67.799,,,
12945,2/25/22 10:12:39 PM,68.099,67.842,,,
12946,2/25/22 10:13:09 PM,68.099,67.842,,,
12947,2/25/22 10:13:39 PM,68.099,67.842,,,
12948,2/25/22 10:14:09 PM,68.056,67.799,,,
12949,2/25/22 10:14:39 PM,68.099,67.799,,,
12950,2/25/22 10:15:09 PM,68.056,67.799,,,
12951,2/25/22 10:15:39 PM,68.056,67.756,,,
12952,2/25/22 10:16:09 PM,68.056,67.756,,,
12953,2/25/22 10:16:39 PM,68.056,67.756,,,
12954,2/25/22 10:17:09 PM,68.056,67.756,,,
12955,2/25/22 10:17:39 PM,68.056,67.756,,,
12956,2/25/22 10:18:09 PM,68.056,67.756,,,
12957,2/25/22 10:18:39 PM,68.013,67.756,,,
12958,2/25/22 10:19:09 PM,68.013,67.799,,,
12959,2/25/22 10:19:39 PM,68.013,67.756,,,
12960,2/25/22 10:20:09 PM,68.013,67.756,,,
12961,2/25/22 10:20:39 PM,68.013,67.756,,,
12962,2/25/22 10:21:09 PM,67.971,67.756,,,
12963,2/25/22 10:21:39 PM,67.971,67.756,,,
12964,2/25/22 10:22:09 PM,67.971,67.756,,,
12965,2/25/22 10:22:39 PM,67.971,67.756,,,
12966,2/25/22 10:23:09 PM,67.928,67.714,,,
12967,2/25/22 10:23:39 PM,67.971,67.756,,,
12968,2/25/22 10:24:09 PM,67.971,67.714,,,
12969,2/25/22 10:24:39 PM,67.971,67.714,,,
12970,2/25/22 10:25:09 PM,67.971,67.756,,,
12971,2/25/22 10:25:39 PM,67.928,67.714,,,
12972,2/25/22 10:26:09 PM,67.971,67.714,,,
12973,2/25/22 10:26:39 PM,67.971,67.714,,,
12974,2/25/22 10:27:09 PM,67.928,67.714,,,
12975,2/25/22 10:27:39 PM,67.928,67.671,,,
12976,2/25/22 10:28:09 PM,67.928,67.671,,,
12977,2/25/22 10:28:39 PM,67.928,67.671,,,
12978,2/25/22 10:29:09 PM,67.928,67.671,,,
12979,2/25/22 10:29:39 PM,67.885,67.671,,,
12980,2/25/22 10:30:09 PM,67.885,67.671,,,
12981,2/25/22 10:30:39 PM,67.885,67.671,,,
12982,2/25/22 10:31:09 PM,67.885,67.628,,,
12983,2/25/22 10:31:39 PM,67.928,67.628,,,
12984,2/25/22 10:32:09 PM,67.885,67.628,,,
12985,2/25/22 10:32:39 PM,67.885,67.628,,,
12986,2/25/22 10:33:09 PM,67.885,67.628,,,
12987,2/25/22 10:33:39 PM,67.885,67.628,,,
12988,2/25/22 10:34:09 PM,67.885,67.628,,,
12989,2/25/22 10:34:39 PM,67.842,67.628,,,
12990,2/25/22 10:35:09 PM,67.842,67.628,,,
12991,2/25/22 10:35:39 PM,67.842,67.628,,,
12992,2/25/22 10:36:09 PM,67.799,67.628,,,
12993,2/25/22 10:36:39 PM,67.799,67.628,,,
12994,2/25/22 10:37:09 PM,67.799,67.628,,,
12995,2/25/22 10:37:39 PM,67.799,67.585,,,
12996,2/25/22 10:38:09 PM,67.799,67.585,,,
12997,2/25/22 10:38:39 PM,67.799,67.585,,,
12998,2/25/22 10:39:09 PM,67.799,67.585,,,
12999,2/25/22 10:39:39 PM,67.799,67.585,,,
13000,2/25/22 10:40:09 PM,67.799,67.542,,,
13001,2/25/22 10:40:39 PM,67.799,67.542,,,
13002,2/25/22 10:41:09 PM,67.799,67.542,,,
13003,2/25/22 10:41:39 PM,67.799,67.542,,,
13004,2/25/22 10:42:09 PM,67.799,67.542,,,
13005,2/25/22 10:42:39 PM,67.756,67.499,,,
13006,2/25/22 10:43:09 PM,67.756,67.499,,,
13007,2/25/22 10:43:39 PM,67.756,67.499,,,
13008,2/25/22 10:44:09 PM,67.756,67.499,,,
13009,2/25/22 10:44:39 PM,67.756,67.499,,,
13010,2/25/22 10:45:09 PM,67.756,67.457,,,
13011,2/25/22 10:45:39 PM,67.756,67.457,,,
13012,2/25/22 10:46:09 PM,67.714,67.457,,,
13013,2/25/22 10:46:39 PM,67.714,67.457,,,
13014,2/25/22 10:47:09 PM,67.714,67.457,,,
13015,2/25/22 10:47:39 PM,67.671,67.457,,,
13016,2/25/22 10:48:09 PM,67.671,67.414,,,
13017,2/25/22 10:48:39 PM,67.671,67.371,,,
13018,2/25/22 10:49:09 PM,67.628,67.371,,,
13019,2/25/22 10:49:39 PM,67.628,67.371,,,
13020,2/25/22 10:50:09 PM,67.628,67.414,,,
13021,2/25/22 10:50:39 PM,67.628,67.414,,,
13022,2/25/22 10:51:09 PM,67.628,67.414,,,
13023,2/25/22 10:51:39 PM,67.628,67.371,,,
13024,2/25/22 10:52:09 PM,67.628,67.371,,,
13025,2/25/22 10:52:39 PM,67.628,67.371,,,
13026,2/25/22 10:53:09 PM,67.628,67.328,,,
13027,2/25/22 10:53:39 PM,67.585,67.328,,,
13028,2/25/22 10:54:09 PM,67.628,67.328,,,
13029,2/25/22 10:54:39 PM,67.585,67.328,,,
13030,2/25/22 10:55:09 PM,67.585,67.285,,,
13031,2/25/22 10:55:39 PM,67.585,67.328,,,
13032,2/25/22 10:56:09 PM,67.585,67.328,,,
13033,2/25/22 10:56:39 PM,67.585,67.328,,,
13034,2/25/22 10:57:09 PM,67.542,67.285,,,
13035,2/25/22 10:57:39 PM,67.542,67.285,,,
13036,2/25/22 10:58:09 PM,67.542,67.285,,,
13037,2/25/22 10:58:39 PM,67.542,67.285,,,
13038,2/25/22 10:59:09 PM,67.542,67.285,,,
13039,2/25/22 10:59:39 PM,67.542,67.285,,,
13040,2/25/22 11:00:09 PM,67.542,67.285,,,
13041,2/25/22 11:00:39 PM,67.542,67.285,,,
13042,2/25/22 11:01:09 PM,67.542,67.285,,,
13043,2/25/22 11:01:39 PM,67.542,67.285,,,
13044,2/25/22 11:02:09 PM,67.542,67.243,,,
13045,2/25/22 11:02:39 PM,67.542,67.243,,,
13046,2/25/22 11:03:09 PM,67.499,67.243,,,
13047,2/25/22 11:03:39 PM,67.499,67.243,,,
13048,2/25/22 11:04:09 PM,67.499,67.243,,,
13049,2/25/22 11:04:39 PM,67.499,67.243,,,
13050,2/25/22 11:05:09 PM,67.499,67.243,,,
13051,2/25/22 11:05:39 PM,67.499,67.243,,,
13052,2/25/22 11:06:09 PM,67.457,67.200,,,
13053,2/25/22 11:06:39 PM,67.499,67.200,,,
13054,2/25/22 11:07:09 PM,67.457,67.200,,,
13055,2/25/22 11:07:39 PM,67.457,67.200,,,
13056,2/25/22 11:08:09 PM,67.457,67.200,,,
13057,2/25/22 11:08:39 PM,67.414,67.200,,,
13058,2/25/22 11:09:09 PM,67.457,67.200,,,
13059,2/25/22 11:09:39 PM,67.457,67.200,,,
13060,2/25/22 11:10:09 PM,67.414,67.200,,,
13061,2/25/22 11:10:39 PM,67.414,67.200,,,
13062,2/25/22 11:11:09 PM,67.414,67.200,,,
13063,2/25/22 11:11:39 PM,67.414,67.157,,,
13064,2/25/22 11:12:09 PM,67.414,67.157,,,
13065,2/25/22 11:12:39 PM,67.414,67.157,,,
13066,2/25/22 11:13:09 PM,67.414,67.157,,,
13067,2/25/22 11:13:39 PM,67.414,67.157,,,
13068,2/25/22 11:14:09 PM,67.414,67.157,,,
13069,2/25/22 11:14:39 PM,67.414,67.157,,,
13070,2/25/22 11:15:09 PM,67.414,67.157,,,
13071,2/25/22 11:15:39 PM,67.414,67.157,,,
13072,2/25/22 11:16:09 PM,67.414,67.157,,,
13073,2/25/22 11:16:39 PM,67.371,67.200,,,
13074,2/25/22 11:17:09 PM,67.371,67.157,,,
13075,2/25/22 11:17:39 PM,67.371,67.157,,,
13076,2/25/22 11:18:09 PM,67.371,67.157,,,
13077,2/25/22 11:18:39 PM,67.371,67.157,,,
13078,2/25/22 11:19:09 PM,67.414,67.114,,,
13079,2/25/22 11:19:39 PM,67.371,67.157,,,
13080,2/25/22 11:20:09 PM,67.414,67.157,,,
13081,2/25/22 11:20:39 PM,67.371,67.157,,,
13082,2/25/22 11:21:09 PM,67.371,67.157,,,
13083,2/25/22 11:21:39 PM,67.371,67.114,,,
13084,2/25/22 11:22:09 PM,67.371,67.114,,,
13085,2/25/22 11:22:39 PM,67.371,67.114,,,
13086,2/25/22 11:23:09 PM,67.371,67.114,,,
13087,2/25/22 11:23:39 PM,67.328,67.114,,,
13088,2/25/22 11:24:09 PM,67.328,67.114,,,
13089,2/25/22 11:24:39 PM,67.328,67.071,,,
13090,2/25/22 11:25:09 PM,67.285,67.114,,,
13091,2/25/22 11:25:39 PM,67.328,67.071,,,
13092,2/25/22 11:26:09 PM,67.285,67.114,,,
13093,2/25/22 11:26:39 PM,67.285,67.114,,,
13094,2/25/22 11:27:09 PM,67.285,67.071,,,
13095,2/25/22 11:27:39 PM,67.285,67.114,,,
13096,2/25/22 11:28:09 PM,67.285,67.114,,,
13097,2/25/22 11:28:39 PM,67.285,67.071,,,
13098,2/25/22 11:29:09 PM,67.285,67.071,,,
13099,2/25/22 11:29:39 PM,67.285,67.071,,,
13100,2/25/22 11:30:09 PM,67.285,67.071,,,
13101,2/25/22 11:30:39 PM,67.285,67.071,,,
13102,2/25/22 11:31:09 PM,67.285,67.071,,,
13103,2/25/22 11:31:39 PM,67.285,67.071,,,
13104,2/25/22 11:32:09 PM,67.285,67.071,,,
13105,2/25/22 11:32:39 PM,67.285,67.071,,,
13106,2/25/22 11:33:09 PM,67.285,67.071,,,
13107,2/25/22 11:33:39 PM,67.285,67.071,,,
13108,2/25/22 11:34:09 PM,67.285,67.071,,,
13109,2/25/22 11:34:39 PM,67.285,67.028,,,
13110,2/25/22 11:35:09 PM,67.285,67.028,,,
13111,2/25/22 11:35:39 PM,67.285,67.028,,,
13112,2/25/22 11:36:09 PM,67.243,67.028,,,
13113,2/25/22 11:36:39 PM,67.243,67.028,,,
13114,2/25/22 11:37:09 PM,67.285,67.028,,,
13115,2/25/22 11:37:39 PM,67.243,66.986,,,
13116,2/25/22 11:38:09 PM,67.285,66.986,,,
13117,2/25/22 11:38:39 PM,67.243,67.028,,,
13118,2/25/22 11:39:09 PM,67.243,67.028,,,
13119,2/25/22 11:39:39 PM,67.243,67.028,,,
13120,2/25/22 11:40:09 PM,67.243,67.028,,,
13121,2/25/22 11:40:39 PM,67.243,67.028,,,
13122,2/25/22 11:41:09 PM,67.243,66.986,,,
13123,2/25/22 11:41:39 PM,67.243,66.986,,,
13124,2/25/22 11:42:09 PM,67.243,66.986,,,
13125,2/25/22 11:42:39 PM,67.243,67.028,,,
13126,2/25/22 11:43:09 PM,67.243,66.986,,,
13127,2/25/22 11:43:39 PM,67.200,66.943,,,
13128,2/25/22 11:44:09 PM,67.200,66.943,,,
13129,2/25/22 11:44:39 PM,67.200,66.943,,,
13130,2/25/22 11:45:09 PM,67.200,66.943,,,
13131,2/25/22 11:45:39 PM,67.200,66.943,,,
13132,2/25/22 11:46:09 PM,67.200,66.986,,,
13133,2/25/22 11:46:39 PM,67.157,66.986,,,
13134,2/25/22 11:47:09 PM,67.157,66.986,,,
13135,2/25/22 11:47:39 PM,67.157,66.986,,,
13136,2/25/22 11:48:09 PM,67.157,66.986,,,
13137,2/25/22 11:48:39 PM,67.157,66.986,,,
13138,2/25/22 11:49:09 PM,67.157,66.986,,,
13139,2/25/22 11:49:39 PM,67.157,66.986,,,
13140,2/25/22 11:50:09 PM,67.157,66.943,,,
13141,2/25/22 11:50:39 PM,67.157,66.943,,,
13142,2/25/22 11:51:09 PM,67.157,66.943,,,
13143,2/25/22 11:51:39 PM,67.157,66.943,,,
13144,2/25/22 11:52:09 PM,67.114,66.943,,,
13145,2/25/22 11:52:39 PM,67.114,66.900,,,
13146,2/25/22 11:53:09 PM,67.114,66.900,,,
13147,2/25/22 11:53:39 PM,67.114,66.900,,,
13148,2/25/22 11:54:09 PM,67.114,66.900,,,
13149,2/25/22 11:54:39 PM,67.114,66.900,,,
13150,2/25/22 11:55:09 PM,67.114,66.900,,,
13151,2/25/22 11:55:39 PM,67.071,66.900,,,
13152,2/25/22 11:56:09 PM,67.114,66.900,,,
13153,2/25/22 11:56:39 PM,67.114,66.900,,,
13154,2/25/22 11:57:09 PM,67.114,66.900,,,
13155,2/25/22 11:57:39 PM,67.114,66.900,,,
13156,2/25/22 11:58:09 PM,67.114,66.900,,,
13157,2/25/22 11:58:39 PM,67.071,66.900,,,
13158,2/25/22 11:59:09 PM,67.114,66.900,,,
13159,2/25/22 11:59:39 PM,67.071,66.857,,,
13160,2/26/22 12:00:09 AM,67.071,66.857,,,
13161,2/26/22 12:00:39 AM,67.071,66.900,,,
13162,2/26/22 12:01:09 AM,67.071,66.857,,,
13163,2/26/22 12:01:39 AM,67.071,66.900,,,
13164,2/26/22 12:02:09 AM,67.071,66.857,,,
13165,2/26/22 12:02:39 AM,67.071,66.900,,,
13166,2/26/22 12:03:09 AM,67.071,66.857,,,
13167,2/26/22 12:03:39 AM,67.071,66.857,,,
13168,2/26/22 12:04:09 AM,67.028,66.857,,,
13169,2/26/22 12:04:39 AM,67.071,66.857,,,
13170,2/26/22 12:05:09 AM,67.071,66.857,,,
13171,2/26/22 12:05:39 AM,67.071,66.857,,,
13172,2/26/22 12:06:09 AM,67.071,66.857,,,
13173,2/26/22 12:06:39 AM,67.071,66.857,,,
13174,2/26/22 12:07:09 AM,67.028,66.857,,,
13175,2/26/22 12:07:39 AM,67.071,66.814,,,
13176,2/26/22 12:08:09 AM,67.071,66.814,,,
13177,2/26/22 12:08:39 AM,67.071,66.814,,,
13178,2/26/22 12:09:09 AM,67.071,66.814,,,
13179,2/26/22 12:09:39 AM,67.028,66.772,,,
13180,2/26/22 12:10:09 AM,67.028,66.772,,,
13181,2/26/22 12:10:39 AM,67.028,66.772,,,
13182,2/26/22 12:11:09 AM,67.028,66.772,,,
13183,2/26/22 12:11:39 AM,66.986,66.772,,,
13184,2/26/22 12:12:09 AM,66.986,66.729,,,
13185,2/26/22 12:12:39 AM,66.986,66.729,,,
13186,2/26/22 12:13:09 AM,66.986,66.772,,,
13187,2/26/22 12:13:39 AM,66.986,66.729,,,
13188,2/26/22 12:14:09 AM,66.986,66.729,,,
13189,2/26/22 12:14:39 AM,66.943,66.729,,,
13190,2/26/22 12:15:09 AM,66.986,66.729,,,
13191,2/26/22 12:15:39 AM,66.986,66.729,,,
13192,2/26/22 12:16:09 AM,66.943,66.729,,,
13193,2/26/22 12:16:39 AM,66.943,66.729,,,
13194,2/26/22 12:17:09 AM,66.943,66.729,,,
13195,2/26/22 12:17:39 AM,66.943,66.729,,,
13196,2/26/22 12:18:09 AM,66.943,66.686,,,
13197,2/26/22 12:18:39 AM,66.943,66.686,,,
13198,2/26/22 12:19:09 AM,66.943,66.686,,,
13199,2/26/22 12:19:39 AM,66.943,66.686,,,
13200,2/26/22 12:20:09 AM,66.900,66.686,,,
13201,2/26/22 12:20:39 AM,66.900,66.686,,,
13202,2/26/22 12:21:09 AM,66.900,66.686,,,
13203,2/26/22 12:21:39 AM,66.900,66.686,,,
13204,2/26/22 12:22:09 AM,66.900,66.643,,,
13205,2/26/22 12:22:39 AM,66.900,66.643,,,
13206,2/26/22 12:23:09 AM,66.857,66.600,,,
13207,2/26/22 12:23:39 AM,66.857,66.600,,,
13208,2/26/22 12:24:09 AM,66.857,66.600,,,
13209,2/26/22 12:24:39 AM,66.857,66.557,,,
13210,2/26/22 12:25:09 AM,66.814,66.557,,,
13211,2/26/22 12:25:39 AM,66.814,66.557,,,
13212,2/26/22 12:26:09 AM,66.857,66.557,,,
13213,2/26/22 12:26:39 AM,66.857,66.557,,,
13214,2/26/22 12:27:09 AM,66.814,66.557,,,
13215,2/26/22 12:27:39 AM,66.814,66.557,,,
13216,2/26/22 12:28:09 AM,66.814,66.557,,,
13217,2/26/22 12:28:39 AM,66.814,66.515,,,
13218,2/26/22 12:29:09 AM,66.814,66.515,,,
13219,2/26/22 12:29:39 AM,66.772,66.515,,,
13220,2/26/22 12:30:09 AM,66.772,66.515,,,
13221,2/26/22 12:30:39 AM,66.814,66.515,,,
13222,2/26/22 12:31:09 AM,66.814,66.515,,,
13223,2/26/22 12:31:39 AM,66.814,66.557,,,
13224,2/26/22 12:32:09 AM,66.772,66.557,,,
13225,2/26/22 12:32:39 AM,66.772,66.557,,,
13226,2/26/22 12:33:09 AM,66.772,66.557,,,
13227,2/26/22 12:33:39 AM,66.772,66.557,,,
13228,2/26/22 12:34:09 AM,66.772,66.557,,,
13229,2/26/22 12:34:39 AM,66.772,66.557,,,
13230,2/26/22 12:35:09 AM,66.772,66.557,,,
13231,2/26/22 12:35:39 AM,66.729,66.557,,,
13232,2/26/22 12:36:09 AM,66.772,66.557,,,
13233,2/26/22 12:36:39 AM,66.772,66.557,,,
13234,2/26/22 12:37:09 AM,66.772,66.515,,,
13235,2/26/22 12:37:39 AM,66.729,66.515,,,
13236,2/26/22 12:38:09 AM,66.772,66.515,,,
13237,2/26/22 12:38:39 AM,66.729,66.515,,,
13238,2/26/22 12:39:09 AM,66.729,66.515,,,
13239,2/26/22 12:39:39 AM,66.729,66.515,,,
13240,2/26/22 12:40:09 AM,66.729,66.515,,,
13241,2/26/22 12:40:39 AM,66.729,66.515,,,
13242,2/26/22 12:41:09 AM,66.729,66.515,,,
13243,2/26/22 12:41:39 AM,66.729,66.515,,,
13244,2/26/22 12:42:09 AM,66.729,66.515,,,
13245,2/26/22 12:42:39 AM,66.729,66.472,,,
13246,2/26/22 12:43:09 AM,66.729,66.472,,,
13247,2/26/22 12:43:39 AM,66.729,66.472,,,
13248,2/26/22 12:44:09 AM,66.729,66.472,,,
13249,2/26/22 12:44:39 AM,66.729,66.472,,,
13250,2/26/22 12:45:09 AM,66.729,66.472,,,
13251,2/26/22 12:45:39 AM,66.729,66.472,,,
13252,2/26/22 12:46:09 AM,66.729,66.472,,,
13253,2/26/22 12:46:39 AM,66.729,66.472,,,
13254,2/26/22 12:47:09 AM,66.729,66.472,,,
13255,2/26/22 12:47:39 AM,66.729,66.472,,,
13256,2/26/22 12:48:09 AM,66.729,66.472,,,
13257,2/26/22 12:48:39 AM,66.729,66.472,,,
13258,2/26/22 12:49:09 AM,66.729,66.472,,,
13259,2/26/22 12:49:39 AM,66.729,66.472,,,
13260,2/26/22 12:50:09 AM,66.729,66.472,,,
13261,2/26/22 12:50:39 AM,66.686,66.472,,,
13262,2/26/22 12:51:09 AM,66.729,66.515,,,
13263,2/26/22 12:51:39 AM,66.686,66.515,,,
13264,2/26/22 12:52:09 AM,66.729,66.515,,,
13265,2/26/22 12:52:39 AM,66.686,66.515,,,
13266,2/26/22 12:53:09 AM,66.729,66.515,,,
13267,2/26/22 12:53:39 AM,66.686,66.472,,,
13268,2/26/22 12:54:09 AM,66.729,66.472,,,
13269,2/26/22 12:54:39 AM,66.686,66.472,,,
13270,2/26/22 12:55:09 AM,66.729,66.472,,,
13271,2/26/22 12:55:39 AM,66.729,66.472,,,
13272,2/26/22 12:56:09 AM,66.686,66.472,,,
13273,2/26/22 12:56:39 AM,66.686,66.515,,,
13274,2/26/22 12:57:09 AM,66.729,66.472,,,
13275,2/26/22 12:57:39 AM,66.686,66.515,,,
13276,2/26/22 12:58:09 AM,66.686,66.515,,,
13277,2/26/22 12:58:39 AM,66.686,66.515,,,
13278,2/26/22 12:59:09 AM,66.686,66.515,,,
13279,2/26/22 12:59:39 AM,66.686,66.515,,,
13280,2/26/22 1:00:09 AM,66.686,66.515,,,
13281,2/26/22 1:00:39 AM,66.686,66.515,,,
13282,2/26/22 1:01:09 AM,66.686,66.515,,,
13283,2/26/22 1:01:39 AM,66.686,66.515,,,
13284,2/26/22 1:02:09 AM,66.686,66.515,,,
13285,2/26/22 1:02:39 AM,66.686,66.515,,,
13286,2/26/22 1:03:09 AM,66.686,66.472,,,
13287,2/26/22 1:03:39 AM,66.686,66.472,,,
13288,2/26/22 1:04:09 AM,66.686,66.472,,,
13289,2/26/22 1:04:39 AM,66.686,66.515,,,
13290,2/26/22 1:05:09 AM,66.686,66.472,,,
13291,2/26/22 1:05:39 AM,66.686,66.472,,,
13292,2/26/22 1:06:09 AM,66.686,66.472,,,
13293,2/26/22 1:06:39 AM,66.686,66.472,,,
13294,2/26/22 1:07:09 AM,66.686,66.472,,,
13295,2/26/22 1:07:39 AM,66.686,66.472,,,
13296,2/26/22 1:08:09 AM,66.686,66.472,,,
13297,2/26/22 1:08:39 AM,66.643,66.472,,,
13298,2/26/22 1:09:09 AM,66.643,66.429,,,
